Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Manufacturing and Production,2019/06/10,"2,779.48",15.55,0.56%
Manufacturing and Production,2019/06/06,"2,763.93",-14.00,-0.5041%
Manufacturing and Production,2019/06/04,"2,777.93",41.02,1.4988%
Manufacturing and Production,2019/06/03,"2,736.91",-54.78,-1.9624%
Manufacturing and Production,2019/06/02,"2,791.70",10.11,0.3636%
Manufacturing and Production,2019/05/30,"2,781.58",-24.35,-0.8678%
Manufacturing and Production,2019/05/29,"2,805.93",100.46,3.7132%
Manufacturing and Production,2019/05/28,"2,705.47",76.94,2.9269%
Manufacturing and Production,2019/05/27,"2,628.54",37.66,1.4534%
Manufacturing and Production,2019/05/26,"2,590.89",-0.76,-0.0293%
Manufacturing and Production,2019/05/23,"2,591.65",-0.50,-0.0193%
Manufacturing and Production,2019/05/22,"2,592.15",-84.53,-3.1579%
Manufacturing and Production,2019/05/21,"2,676.68",-33.34,-1.2301%
Manufacturing and Production,2019/05/20,"2,710.01",-52.69,-1.9072%
Manufacturing and Production,2019/05/19,"2,762.70",100.26,3.7655%
Manufacturing and Production,2019/05/16,"2,662.45",99.74,3.8918%
Manufacturing and Production,2019/05/15,"2,562.71",-59.74,-2.2779%
Manufacturing and Production,2019/05/14,"2,622.45",84.71,3.3381%
Manufacturing and Production,2019/05/13,"2,537.74",59.81,2.4138%
Manufacturing and Production,2019/05/12,"2,477.93",98.79,4.1523%
Manufacturing and Production,2019/05/09,"2,379.14",36.09,1.5405%
Manufacturing and Production,2019/05/08,"2,343.04",69.22,3.0443%
Manufacturing and Production,2019/05/07,"2,273.82",15.81,0.7%
Manufacturing and Production,2019/05/06,"2,258.01",73.36,3.3582%
Manufacturing and Production,2019/05/05,"2,184.65",20.80,0.9614%
Manufacturing and Production,2019/05/02,"2,163.85",38.08,1.7912%
Manufacturing and Production,2019/04/30,"2,125.77",-5.37,-0.2522%
Manufacturing and Production,2019/04/29,"2,131.14",9.73,0.4588%
Manufacturing and Production,2019/04/28,"2,121.41",46.37,2.2346%
Manufacturing and Production,2019/04/25,"2,075.04",22.90,1.1158%
Manufacturing and Production,2019/04/24,"2,052.14",-2.69,-0.1311%
Manufacturing and Production,2019/04/23,"2,054.84",46.08,2.2938%
Manufacturing and Production,2019/04/22,"2,008.76",23.98,1.208%
Manufacturing and Production,2019/04/21,"1,984.78",-11.92,-0.5968%
Manufacturing and Production,2019/04/18,"1,996.70",10.57,0.532%
Manufacturing and Production,2019/04/17,"1,986.13",-8.42,-0.4224%
Manufacturing and Production,2019/04/16,"1,994.56",2.46,0.1237%
Manufacturing and Production,2019/04/15,"1,992.09",10.35,0.5221%
Manufacturing and Production,2019/04/11,"1,981.75",-31.85,-1.5817%
Manufacturing and Production,2019/04/10,"2,013.60",3.08,0.153%
Manufacturing and Production,2019/04/09,"2,010.52",-36.32,-1.7746%
Manufacturing and Production,2019/04/08,"2,046.85",0.31,0.0151%
Manufacturing and Production,2019/04/07,"2,046.54",-5.82,-0.2835%
Manufacturing and Production,2019/04/04,"2,052.36",6.05,0.2958%
Manufacturing and Production,2019/04/03,"2,046.30",-5.12,-0.2496%
Manufacturing and Production,2019/04/02,"2,034.77",8.73,0.4309%
Manufacturing and Production,2019/04/01,"2,042.70",-4.66,-0.2274%
Manufacturing and Production,2019/03/31,"2,047.35",32.70,1.623%
Manufacturing and Production,2019/03/28,"2,014.65",4.46,0.222%
Manufacturing and Production,2019/03/27,"2,010.19",-0.36,-0.0181%
Manufacturing and Production,2019/03/26,"2,010.55",11.06,0.5532%
Manufacturing and Production,2019/03/25,"1,999.49",-23.79,-1.1759%
Manufacturing and Production,2019/03/24,"2,023.28",-13.66,-0.6705%
Manufacturing and Production,2019/03/21,"2,036.94",1.16,0.0572%
Manufacturing and Production,2019/03/19,"2,035.78",-4.74,-0.2323%
Manufacturing and Production,2019/03/18,"2,040.52",7.66,0.3767%
Manufacturing and Production,2019/03/17,"2,032.86",35.41,1.7728%
Manufacturing and Production,2019/03/14,"1,997.45",-0.23,-0.0117%
Manufacturing and Production,2019/03/13,"1,997.68",-38.81,-1.9056%
Manufacturing and Production,2019/03/12,"2,036.49",32.29,1.6111%
Manufacturing and Production,2019/03/11,"2,004.20",3.96,0.1978%
Manufacturing and Production,2019/03/10,"2,000.24",-5.45,-0.2717%
Manufacturing and Production,2019/03/07,"2,005.69",-18.69,-0.923%
Manufacturing and Production,2019/03/06,"2,024.38",3.96,0.1959%
Manufacturing and Production,2019/03/05,"2,020.42",28.61,1.4362%
Manufacturing and Production,2019/03/03,"1,991.81",-23.73,-1.1773%
Manufacturing and Production,2019/02/27,"2,015.54",-6.74,-0.3335%
Manufacturing and Production,2019/02/26,"2,022.29",-21.50,-1.0521%
Manufacturing and Production,2019/02/25,"2,043.79",20.37,1.0066%
Manufacturing and Production,2019/02/24,"2,023.42",33.20,1.6684%
Manufacturing and Production,2019/02/21,"1,990.22",-12.80,-0.6392%
Manufacturing and Production,2019/02/20,"2,003.02",8.69,0.4356%
Manufacturing and Production,2019/02/19,"1,994.33",6.13,0.3083%
Manufacturing and Production,2019/02/18,"1,988.20",0.24,0.0119%
Manufacturing and Production,2019/02/17,"1,987.97",6.25,0.3152%
Manufacturing and Production,2019/02/14,"1,981.72",-18.71,-0.9353%
Manufacturing and Production,2019/02/13,"2,000.43",46.30,2.3693%
Manufacturing and Production,2019/02/12,"1,954.13",23.95,1.2407%
Manufacturing and Production,2019/02/11,"1,930.18",-10.24,-0.5279%
Manufacturing and Production,2019/02/10,"1,940.43",-5.35,-0.2751%
Manufacturing and Production,2019/02/06,"1,945.78",-25.48,-1.2928%
Manufacturing and Production,2019/02/05,"1,971.27",-19.62,-0.9852%
Manufacturing and Production,2019/02/04,"1,990.88",-15.37,-0.7663%
Manufacturing and Production,2019/02/03,"2,006.26",-18.53,-0.9149%
Manufacturing and Production,2019/01/31,"2,024.78",18.02,0.8979%
Manufacturing and Production,2019/01/30,"2,006.76",-63.82,-3.0823%
Manufacturing and Production,2019/01/29,"2,070.59",6.60,0.3197%
Manufacturing and Production,2019/01/28,"2,063.99",-14.78,-0.7111%
Manufacturing and Production,2019/01/27,"2,078.77",-21.64,-1.0302%
Manufacturing and Production,2019/01/24,"2,100.41",11.48,0.5494%
Manufacturing and Production,2019/01/23,"2,088.93",-31.60,-1.4903%
Manufacturing and Production,2019/01/22,"2,120.53",-92.29,-4.1706%
Manufacturing and Production,2019/01/21,"2,212.82",-23.52,-1.0518%
Manufacturing and Production,2019/01/20,"2,236.34",-5.08,-0.2268%
Manufacturing and Production,2019/01/17,"2,241.43",-4.24,-0.1889%
Manufacturing and Production,2019/01/16,"2,245.67",2.89,0.129%
Manufacturing and Production,2019/01/15,"2,242.78",2.65,0.1183%
Manufacturing and Production,2019/01/13,"2,240.13",0.69,0.0307%
Manufacturing and Production,2019/01/10,"2,239.44",-5.82,-0.2592%
Manufacturing and Production,2019/01/09,"2,245.26",12.57,0.563%
Manufacturing and Production,2019/01/08,"2,232.69",5.07,0.2277%
Manufacturing and Production,2019/01/07,"2,227.62",-12.76,-0.5697%
Manufacturing and Production,2019/01/06,"2,240.38",-22.13,-0.9783%
Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Others,2021/06/09,"2,294.80",-31.52,-1.355%
Others,2021/06/08,"2,326.32",45.63,2.0007%
Others,2021/06/07,"2,280.99",5.10,0.2242%
Others,2021/06/06,"2,275.88",66.94,3.0306%
Others,2021/06/03,"2,208.94",-15.91,-0.7151%
Others,2021/06/02,"2,224.85",110.77,5.2397%
Others,2021/06/01,"2,104.47",14.71,0.7039%
Others,2021/05/31,"2,089.76",-52.53,-2.4522%
Others,2021/05/30,"2,142.30",-54.64,-2.4869%
Others,2021/05/27,"2,196.93",-24.02,-1.0813%
Others,2021/05/25,"2,220.95",-29.12,-1.2941%
Others,2021/05/24,"2,250.07",-9.31,-0.4119%
Others,2021/05/23,"2,259.37",13.21,0.5881%
Others,2021/05/20,"2,246.16",1.80,0.0803%
Others,2021/05/19,"2,239.86",-27.62,-1.218%
Others,2021/05/18,"2,267.48",16.51,0.7335%
Others,2021/05/17,"2,250.97",57.64,2.6279%
Others,2021/05/16,"2,193.93",45.93,2.1383%
Others,2021/05/13,"2,148.00",13.21,0.6187%
Others,2021/05/12,"2,135.39",-19.21,-0.8917%
Others,2021/05/11,"2,154.60",53.13,2.5284%
Others,2021/05/10,"2,102.07",79.55,3.9333%
Others,2021/05/09,"2,022.52",-27.92,-1.3616%
Others,2021/05/06,"2,045.03",-23.72,-1.1464%
Others,2021/05/05,"2,068.75",-21.91,-1.0482%
Others,2021/05/03,"2,108.97",-32.72,-1.5278%
Others,2021/05/02,"2,141.70",94.86,4.6346%
Others,2021/04/29,"2,046.83",50.73,2.5416%
Others,2021/04/28,"1,996.10",17.71,0.8953%
Others,2021/04/27,"1,978.39",69.65,3.6488%
Others,2021/04/26,"1,908.74",-54.04,-2.753%
Others,2021/04/25,"1,963.38",-47.13,-2.3442%
Others,2021/04/22,"2,010.51",21.31,1.0715%
Others,2021/04/21,"1,989.20",-17.41,-0.8677%
Others,2021/04/20,"2,006.61",4.50,0.2249%
Others,2021/04/19,"2,004.51",-26.72,-1.3153%
Others,2021/04/18,"2,031.22",-21.01,-1.0239%
Others,2021/04/15,"2,052.24",3.30,0.1612%
Others,2021/04/13,"2,048.94",-7.50,-0.3649%
Others,2021/04/12,"2,056.44",-29.72,-1.4246%
Others,2021/04/08,"2,086.16",-22.51,-1.0677%
Others,2021/04/07,"2,108.67",-18.91,-0.8889%
Others,2021/04/06,"2,123.98",-3.90,-0.1834%
Others,2021/04/05,"2,127.89",33.02,1.5763%
Others,2021/04/04,"2,094.87",69.05,3.4082%
Others,2021/04/01,"2,025.82",63.94,3.2592%
Others,2021/03/31,"1,961.88",25.82,1.3335%
Others,2021/03/30,"1,936.96",10.51,0.5454%
Others,2021/03/29,"1,926.46",-19.21,-0.9875%
Others,2021/03/25,"1,945.67",-37.22,-1.8773%
Others,2021/03/24,"1,982.89",20.41,1.0402%
Others,2021/03/23,"1,962.48",-11.41,-0.5779%
Others,2021/03/22,"1,973.89",-30.62,-1.5276%
Others,2021/03/21,"2,004.51",57.94,2.9764%
Others,2021/03/18,"1,946.57",41.13,2.1584%
Others,2021/03/17,"1,905.44",47.43,2.5528%
Others,2021/03/16,"1,858.01",-20.11,-1.0709%
Others,2021/03/15,"1,878.12",-38.43,-2.0049%
Others,2021/03/14,"1,916.55",-96.36,-4.7872%
Others,2021/03/10,"2,012.91",38.73,1.9616%
Others,2021/03/09,"1,974.19",-20.41,-1.0234%
Others,2021/03/07,"1,994.60",-17.71,-0.8802%
Others,2021/03/04,"2,012.31",103.87,5.4425%
Others,2021/03/03,"1,908.44",-84.35,-4.233%
Others,2021/03/02,"1,992.80",-43.23,-2.1232%
Others,2021/03/01,"2,036.03",27.62,1.3751%
Others,2021/02/28,"2,008.41",-81.35,-3.8929%
Others,2021/02/25,"2,089.76",-36.78,-1.7295%
Others,2021/02/24,"2,126.54",-10.89,-0.5095%
Others,2021/02/23,"2,137.94",-51.11,-2.3346%
Others,2021/02/22,"2,189.04",27.86,1.2889%
Others,2021/02/21,"2,161.19",39.91,1.8813%
Others,2021/02/18,"2,121.28",53.82,2.603%
Others,2021/02/17,"2,067.46",10.43,0.5072%
Others,2021/02/16,"2,057.03",5.54,0.2701%
Others,2021/02/15,"2,051.49",62.61,3.1478%
Others,2021/02/14,"1,988.88",-45.29,-2.2265%
Others,2021/02/11,"2,034.91",-22.08,-1.0733%
Others,2021/02/10,"2,056.99",-6.20,-0.3003%
Others,2021/02/09,"2,058.53",-33.68,-1.6096%
Others,2021/02/08,"2,092.21",9.69,0.4652%
Others,2021/02/07,"2,082.52",53.92,2.6581%
Others,2021/02/04,"2,028.60",1.54,0.076%
Others,2021/02/03,"2,027.06",-17.57,-0.8592%
Others,2021/02/02,"2,044.63",80.02,4.0733%
Others,2021/02/01,"1,964.23",54.08,2.8314%
Others,2021/01/31,"1,910.15",-25.59,-1.3219%
Others,2021/01/28,"1,935.74",-11.03,-0.5663%
Others,2021/01/27,"1,946.76",-2.19,-0.1123%
Others,2021/01/26,"1,948.95",-26.79,-1.3562%
Others,2021/01/25,"1,975.74",31.60,1.6252%
Others,2021/01/24,"1,944.15",104.75,5.6948%
Others,2021/01/21,"1,839.40",17.48,0.9592%
Others,2021/01/20,"1,821.92",-11.77,-0.642%
Others,2021/01/19,"1,833.69",-28.13,-1.5111%
Others,2021/01/18,"1,861.83",11.42,0.6173%
Others,2021/01/17,"1,850.40",60.76,3.3952%
Others,2021/01/13,"1,789.27",12.09,0.6802%
Others,2021/01/12,"1,777.18",6.48,0.3659%
Others,2021/01/11,"1,770.71",-14.69,-0.8229%
Others,2021/01/10,"1,785.40",3.16,0.1772%
Others,2021/01/07,"1,782.24",-3.64,-0.2039%
Others,2021/01/06,"1,785.88",6.33,0.3557%
Others,2021/01/05,"1,779.55",-5.66,-0.3173%
